accession,cluster_id,split
Q9NPC6,9282,train
Q9H607,9283,test
P40261,9284,train
O95050,9284,train
Q96BZ8,9285,train
O75489,9286,train
Q8WUJ1,9287,train
Q8IVN8,9288,train
P61247,9289,train
Q969U7,9290,test
P28070,9291,train
A6NGC4,9292,test
Q9P0T4,9293,test
Q96C55,9293,test
Q9UK33,9293,test
Q9HBM6,9294,train
Q16594,9294,train
Q96HV5,9295,train
Q96S16,9296,train
O75431,9297,train
P25786,9298,train
Q96FE7,9299,train
E5RIL1,9300,train
P28068,9301,train
P62701,9302,train
P22090,9302,train
A0A1B0GWB2,9303,train
Q9BU76,9304,train
Q8TD07,9305,train
A6NNA5,9306,train
Q8IXM6,9307,train
Q96EH8,9308,train
Q5UCC4,9309,train
Q8N6M3,9310,train
Q8TCZ2,9311,train
Q92871,9312,train
O15305,9312,train
Q96E11,9313,train
Q6UXZ0,9314,val
Q13571,9315,test
P06870,9316,train
P20151,9316,train
P07288,9316,train
Q8NHM4,9316,train
Q8WXF0,9317,train
O75494,9317,train
Q8NCR6,9318,train
Q99865,9319,train
Q9Y657,9319,train
Q9BPZ2,9319,train
Q5JUX0,9319,train
Q56A73,9319,train
Q6PID6,9320,train
Q8IXQ9,9321,train
Q96C57,9322,train
P12544,9323,train
O43561,9324,train
Q86VU5,9325,train
P12004,9326,train
P25789,9327,train
Q9ULC0,9328,train
Q8N456,9329,val
Q9UHY7,9330,train
Q9P0I2,9331,train
Q92506,9332,train
P29965,9333,train
Q969G5,9334,train
Q9H0X6,9335,train
Q7Z7H8,9336,val
P17861,9337,train
Q969T9,9338,val
Q96PM5,9339,train
Q14847,9340,test
Q9NVS9,9341,test
P35270,9342,train
O94778,9343,val
Q6NS38,9344,train
P30040,9345,train
P28067,9346,train
Q99714,9347,test
P56856,9348,train
Q96PG8,9349,train
Q9UHG2,9350,train
Q96BQ5,9351,train
P26842,9352,train
Q9BUB7,9353,test
O95478,9354,train
Q9BSF4,9355,train
O75841,9356,train
Q8N8R7,9357,train
Q6UWP2,9358,train
P01909,9359,train
P01903,9359,train
P06340,9359,train
P20036,9359,train
O60762,9360,train
Q8WXX5,9361,train
Q4G0X4,9362,train
Q5VVH5,9363,val
Q13145,9364,train
Q9BSM1,9365,train
Q9BV99,9366,val
O96011,9367,train
O75192,9367,train
Q53HI1,9368,train
Q9BQY9,9369,train
Q96GG9,9370,train
Q6PH85,9370,train
Q12983,9371,val
O60238,9371,val
P18669,9372,train
P15259,9372,train
Q8N0Y7,9372,train
P07738,9372,train
Q6ICB4,9373,train
Q8N4B1,9373,train
Q96EU6,9374,train
P68543,9375,train
O14798,9376,test
Q8WVF5,9377,train
Q6IPR3,9378,train
P18405,9379,train
Q9NZ43,9380,train
Q8N2K1,9381,train
P08833,9382,train
Q3B7T3,9383,train
Q8TBF5,9384,train
P0C7W6,9385,train
O75822,9386,test
Q96K19,9387,train
P0DMT0,9387,train
Q99990,9388,val
O95231,9389,train
P60953,9390,train
P60763,9390,train
P15153,9390,train
P84095,9390,train
Q7L0Q8,9390,train
Q96L33,9390,train
P63000,9390,train
Q9H7V2,9391,train
O95721,9392,val
Q96H20,9393,train
Q9Y676,9394,test
Q8IY45,9395,train
O95336,9396,val
Q9UKY7,9397,train
P22692,9398,test
O14645,9399,val
Q14331,9400,train
Q9NSE2,9401,train
Q15466,9402,train
Q9UMY1,9403,train
Q9BY71,9404,train
Q04741,9405,train
Q04743,9405,train
P12319,9406,train
P14207,9407,train
P15328,9407,train
P62917,9408,train
Q9H902,9409,train
Q9BRK0,9409,train
Q6NUK4,9409,train
Q9H6H4,9409,train
Q969M3,9410,test
Q8WV99,9411,train
Q8N6M9,9411,train
Q6MZT1,9412,test
P82914,9413,train
Q96IK0,9414,train
Q9P2Z0,9415,train
Q86V81,9416,train
Q8TBR7,9417,val
Q9NW81,9418,train
P56915,9419,train
Q16633,9420,train
Q3KNV8,9421,val
Q86SE9,9421,val
Q9H063,9422,train
Q9NP55,9423,test
P61026,9424,train
P51153,9424,train
Q96AX2,9424,train
Q92930,9424,train
Q9ULW5,9424,train
Q92928,9424,train
P61006,9424,train
A4D1S5,9424,train
Q86YS6,9424,train
P59190,9424,train
O00584,9425,train
Q13084,9426,train
P25787,9427,train
O14818,9427,train
Q8TAA3,9427,train
Q15527,9428,train
Q9NUR3,9429,train
Q96B36,9430,test
P24539,9431,test
Q8TC29,9432,test
O43822,9433,train
P25788,9434,train
P0DPD7,9435,train
P08311,9436,train
P10144,9436,train
P20718,9436,train
P23946,9436,train
Q96BD8,9437,train
Q07011,9438,train
O60499,9439,test
O43752,9439,test
Q96L08,9440,train
P09661,9441,train
P27348,9442,train
P62258,9442,train
P63104,9442,train
P31946,9442,train
Q04917,9442,train
P31947,9442,train
P61981,9442,train
P38117,9443,train
Q92988,9444,train
P56179,9444,train
P56177,9444,train
Q9BQ13,9445,val
Q75WM6,9446,train
P01213,9447,train
A8MYP8,9448,train
Q96PU9,9448,train
Q9UMS0,9449,train
Q9GZU8,9450,train
O14613,9451,train
Q9UKI2,9451,train
Q9NRW1,9452,test
Q9H0N0,9452,test
P20340,9452,test
Q9UHJ9,9453,train
P61289,9454,train
Q06323,9454,train
P41273,9455,train
Q9BTK6,9456,train
Q9BWV2,9457,test
Q9Y6Z5,9458,train
P50402,9459,train
O95571,9460,train
Q9H2A7,9461,train
Q4G0S7,9462,train
P41247,9463,train
Q9NQY0,9464,train
P00746,9465,train
P48509,9466,train
Q8N1D0,9467,test
P02746,9468,train
P02747,9468,train
P02745,9468,train
Q9BWL3,9469,train
Q9NVK5,9470,train
P04156,9471,test
Q96S44,9472,val
P54821,9473,test
Q99811,9473,test
Q9NW97,9474,test
Q8TAP8,9475,train
O60637,9476,test
Q8TBZ9,9477,train
P0C1Z6,9478,val
Q9Y3A2,9479,test
Q86TN4,9480,train
O75937,9481,val
Q9P0N8,9482,train
Q86UD3,9482,train
Q9NY35,9483,val
Q9Y5N6,9484,val
Q9Y2B2,9485,train
Q96FF9,9486,train
P20851,9487,train
Q14201,9488,train
Q8N2A8,9489,train
Q9UKA8,9490,train
Q14206,9490,train
P53805,9490,train
Q8NB15,9491,val
Q9NRX1,9492,train
O43291,9493,test
P53674,9494,train
P53672,9494,train
P53673,9494,train
P26998,9494,train
P33316,9495,train
P15514,9496,train
A8MTQ0,9497,train
Q8TDC0,9498,val
Q9BUN8,9499,train
O95931,9500,train
Q8WY22,9501,train
Q9NX20,9502,train
Q86XT2,9503,train
Q9BSH5,9504,val
Q13432,9505,train
A6NIH7,9505,train
O95150,9506,train
B4E2M5,9507,train
P49447,9508,train
P51858,9509,train
Q5TGJ6,9509,train
Q6UWN5,9510,train
Q7Z2X4,9511,train
Q14990,9512,train
Q6ZN17,9513,train
Q9H9Z2,9513,train
P19256,9514,test
O95249,9515,train
A6NLC5,9516,train
Q5U4N7,9517,train
Q9HD33,9518,val
O75888,9519,test
Q96EY8,9520,train
Q6ZNX1,9521,test
Q9Y3A5,9522,train
P13284,9523,train
P30793,9524,train
P17931,9525,train
Q8WV92,9526,train
P19404,9527,train
E7ERA6,9528,test
O43508,9529,val
Q9BRU9,9530,train
O43657,9531,train
P41732,9531,train
P62753,9532,train
P13984,9533,val
O95292,9534,train
Q9P0L0,9534,train
Q6IED9,9535,train
P54107,9536,train
P54108,9536,train
Q8WYH8,9537,train
Q9UNL4,9537,train
Q9H2W1,9538,test
P25189,9539,train
Q8TBE9,9540,train
Q8N7B6,9541,val
Q8N1B3,9542,train
Q9BSJ6,9543,train
Q6DKI1,9544,train
P18124,9544,train
Q9BPW5,9545,train
Q6T310,9545,train
Q9BVV7,9546,train
Q8N801,9547,train
Q15773,9548,train
Q96SJ8,9549,train
Q8IWL1,9550,train
Q8IWL2,9550,train
Q8WVN6,9551,train
Q9Y3Y2,9552,train
Q8N9E0,9553,train
Q5BKY9,9553,train
Q2TAA2,9554,train
Q15056,9555,train
P09497,9556,train
P09496,9556,train
Q16653,9557,val
O75352,9558,train
Q9UFN0,9559,train
Q96MF7,9560,test
P23560,9561,train
F5H4A9,9562,train
Q92915,9563,train
P61328,9563,train
Q92913,9563,train
Q8N6D2,9564,train
Q5SWH9,9565,train
Q9Y5K8,9566,test
P52823,9567,train
Q9BRN9,9568,train
P57088,9569,train
Q96MF6,9570,train
Q9H8M1,9570,train
Q9H3R5,9571,train
P60900,9572,train
Q8NBZ9,9573,val
O75586,9574,train
Q96GY3,9575,train
Q9UI43,9576,val
Q9BXJ4,9577,train
Q9BVT8,9578,train
Q16560,9579,train
Q96DX8,9580,val
Q9BQQ7,9580,val
Q00059,9581,train
Q9P1T7,9582,train
Q99750,9582,train
Q9UHQ4,9583,train
P51572,9583,train
Q9Y6H3,9584,test
Q9NX40,9585,test
Q8NDC0,9586,train
O95467,9587,val
Q8WVD3,9588,test
P51580,9589,train
Q8NCL8,9590,train
Q9UKR8,9591,train
Q86XK3,9592,train
Q9NPD3,9593,train
Q96DG6,9594,train
Q8N6F8,9595,train
O60573,9596,test
P56537,9597,train
Q5U649,9598,val
Q9BUT1,9599,train
Q92979,9600,train
Q7Z4W1,9601,train
Q01362,9602,train
Q92730,9603,train
P52198,9603,train
P61587,9603,train
Q9HBH0,9603,train
Q06643,9604,train
Q9BSR8,9605,train
O95716,9606,train
Q9NP72,9606,train
Q6IQ22,9606,train
P20337,9606,train
Q9H0U4,9606,train
Q96E17,9606,train
P62820,9606,train
Q99426,9607,train
Q9Y224,9608,train
Q495A1,9609,test
Q8N8L6,9610,train
Q92567,9611,val
A1KXE4,9611,val
P09417,9612,train
Q5SZD1,9613,train
O95476,9614,train
O75871,9615,train
Q9H8H3,9616,train
Q6UX53,9616,train
Q8NBZ0,9617,train
A0JLT2,9618,train
P0CG30,9619,train
P30711,9619,train
P56749,9620,train
Q5TBK1,9621,train
Q9H1E3,9622,val
Q9HBH1,9623,train
P09326,9624,train
Q8IYL3,9625,train
P23396,9626,val
Q9GZY6,9627,val
O95926,9628,train
Q9BVC6,9629,val
Q14714,9630,train
Q86VZ6,9631,val
Q96CS7,9632,train
Q9UF11,9632,train
Q9H446,9633,train
Q9H3S4,9634,train
Q96CG8,9635,train
P78417,9636,train
Q9H4Y5,9636,train
Q96GX9,9637,val
Q9H7X0,9638,train
Q9NPA0,9639,train
Q8N319,9640,train
Q8IW40,9641,train
P31944,9642,val
Q9BUP3,9643,train
Q9BXU8,9644,train
P02792,9644,train
P02794,9644,train
Q8N4E7,9644,train
Q8NHG8,9645,train
Q8ND25,9645,train
P20396,9646,train
Q9Y2R9,9647,train
Q8N2E6,9648,train
Q9NWZ8,9649,train
A6NMX2,9650,train
P06730,9650,train
P28066,9651,train
Q8N4E4,9652,train
Q9H2J4,9652,train
P04085,9653,train
P01127,9653,train
Q9NP64,9654,val
P01138,9655,train
Q9BXL8,9656,train
Q96HA9,9657,train
P20618,9658,train
Q9Y5U5,9659,val
Q8N2G6,9660,test
Q8N7Y1,9661,train
Q9NQ35,9662,train
O60635,9663,train
Q9P031,9664,train
Q6UXN8,9665,train
O95866,9666,train
Q9NNZ3,9667,train
O95976,9668,train
Q9BUP0,9669,train
Q96C19,9669,train
P09564,9670,train
Q9P0P8,9671,train
Q8TDB4,9672,train
Q8WU68,9673,train
Q01081,9673,train
P0DN76,9673,train
Q6PI78,9674,train
Q86XT9,9675,train
P08294,9676,test
Q53RY4,9677,val
P14678,9678,train
P63162,9678,train
Q96A56,9679,train
Q8WW62,9680,train
Q5T1C6,9681,val
Q96NT3,9682,train
P24592,9683,train
Q8N9N7,9684,train
Q96LR2,9685,val
Q9UKD2,9686,train
Q9GZP9,9687,train
Q9NR28,9688,train
Q8WVL7,9689,val
Q9UL46,9690,val
P28065,9691,test
P28072,9691,test
Q9H0Z9,9692,train
Q9BX46,9692,train
P54819,9693,test
Q9UIJ7,9693,test
Q8N6N2,9694,train
Q92623,9694,train
Q8N5M4,9694,train
P19397,9695,train
O14817,9695,train
O75954,9695,train
O75368,9696,train
P55822,9696,train
Q9UJC5,9696,train
Q6ICC9,9697,train
Q8WTV1,9698,train
O95500,9699,test
O95832,9699,test
P57739,9699,test
O14493,9699,test
O95471,9699,test
Q5JTZ5,9700,val
Q92843,9701,train
Q07817,9701,train
P10415,9701,train
P0C024,9702,train
Q8ND94,9703,train
P17677,9704,train
Q712K3,9705,test
P60604,9705,test
P62253,9705,test
P49427,9705,test
O43921,9706,train
P52797,9706,train
P52803,9706,train
P52798,9706,train
P08962,9707,train
Q9BSD3,9708,train
O75940,9709,train
O75204,9710,train
Q3KRA9,9711,test
Q9UNN8,9712,train
P14138,9713,test
Q9Y3B8,9714,train
Q70IA6,9715,train
Q92886,9716,train
Q86UY6,9717,train
P55061,9718,train
Q8N4T8,9719,train
Q14088,9720,train
Q15286,9720,train
Q15771,9720,train
Q9H082,9720,train
Q96A37,9721,train
Q9Y508,9721,train
Q8NC69,9722,val
Q9ULC3,9723,train
P19075,9724,train
Q9UMR7,9725,train
P54105,9726,train
Q6UX82,9727,train
Q5VWZ2,9728,train
Q8WV74,9729,train
Q86UP9,9730,train
Q8N6I1,9731,val
P50553,9732,val
Q99929,9732,val
P21926,9733,val
P60033,9733,val
O60636,9733,val
Q6BDI9,9734,train
Q96EC8,9735,test
Q8TAG5,9736,val
Q5HYI8,9737,train
Q9UHV2,9738,train
Q9UNK0,9739,train
Q9HD15,9740,train
Q9Y4P9,9741,test
Q8IZU3,9742,train
P22794,9743,train
Q86WR6,9744,val
Q14353,9745,val
Q8N699,9746,test
Q6UWV2,9747,test
P41227,9748,train
Q9BSU3,9748,train
Q9UJG1,9749,train
O75425,9749,train
Q9UJ68,9750,train
P01732,9751,train
P49771,9752,train
Q5TA31,9753,test
A4D1T9,9754,train
Q68D42,9755,train
Q9NVX0,9756,train
Q9BRQ6,9757,train
Q9NS28,9758,test
Q1ZZU3,9759,train
Q96HP8,9760,val
Q7Z7H5,9761,test
Q9BVK6,9761,test
P0DPA3,9762,train
Q86XR7,9763,train
P48307,9764,train
Q9BQD7,9765,train
Q9NQT4,9766,train
P58499,9767,val
Q8IWL3,9768,train
Q8N9Z2,9769,train
Q99801,9770,test
Q8IZR5,9771,train
Q9H6D8,9772,train
Q8NAU1,9772,train
Q14512,9773,train
P32971,9774,train
Q9BTP6,9775,train
Q96IU2,9775,train
Q9BQ24,9776,train
P04183,9777,train
Q9NX57,9778,test
O95473,9779,train
Q9NP99,9780,train
Q2I0M5,9781,test
Q8WUN7,9782,train
Q9HAC8,9782,train
Q14696,9783,train
P24001,9784,val
Q96EH3,9785,train
Q8WW14,9786,train
Q9NYP9,9787,train
O43513,9788,test
Q9HAP6,9789,train
Q9NUP9,9789,train
O14910,9789,train
P26717,9790,train
P26715,9790,train
Q9BVG4,9791,train
Q9BY43,9792,train
Q96CF2,9792,train
Q9H444,9792,train
P55075,9793,train
Q3C1V8,9794,train
Q8WWA1,9795,train
O43760,9796,train
O43759,9796,train
O43761,9796,train
Q6ZVK1,9797,train
Q6P4H8,9798,train
Q9H8W3,9799,train
P31268,9800,train
P09629,9800,train
P31267,9800,train
P17509,9800,train
O95999,9801,train
Q13253,9802,train
P15692,9803,test
Q9NX09,9804,train
Q8IX05,9805,train
Q96EQ8,9806,val
Q9UEU0,9807,train
Q9NZS2,9808,train
Q86W74,9809,train
Q1ZYL8,9810,test
Q9BVC5,9811,train
P68402,9812,train
Q15102,9812,train
Q8IV03,9813,train
A6NK58,9814,test
Q8WVC6,9815,train
Q5TGL8,9816,train
O95372,9817,train
O75608,9817,train
Q96BR5,9818,train
Q9NPI5,9819,train
Q9NWW6,9819,train
O95237,9820,train
Q15125,9821,test
Q8WVD5,9822,train
Q8IUX1,9823,test
Q9BWG6,9824,train
Q9BU02,9825,test
P09936,9826,train
P15374,9826,train
P98173,9827,train
Q96BQ1,9827,train
Q92520,9827,train
Q9NSI2,9828,val
A8MVS5,9829,train
O43482,9830,train
Q9H867,9831,train
Q8N8Q1,9832,train
O14569,9832,train
P40259,9833,train
Q9H6E4,9834,train
Q8TAB5,9835,test
Q8N7C4,9836,train
Q9BRX8,9837,train
Q13445,9838,train
Q9Y3A6,9838,train
Q53R12,9839,train
Q9P126,9840,val
Q9P013,9841,train
Q96HU8,9842,val
O95661,9842,val
O95057,9842,val
Q9H7E9,9843,test
Q9GZU0,9844,train
Q14213,9845,train
Q6UW56,9846,train
P50539,9847,test
Q14582,9847,test
Q05195,9847,test
Q9BW11,9847,test
P54368,9848,train
Q8TCD5,9849,train
Q9NPB1,9849,train
Q6ZUX7,9850,train
Q6P9G0,9851,val
Q96LW7,9852,train
Q12981,9853,train
Q96AT9,9854,train
Q5W5W9,9855,test
Q9UNT1,9856,train
Q08623,9857,train
Q15631,9858,train
Q8IWT1,9859,train
Q8IY57,9860,train
Q8N488,9860,train
Q9H0W7,9861,train
Q9HB71,9862,train
Q9NWU2,9863,train
A6NMD0,9864,train
P56746,9865,train
P78369,9865,train
Q96S90,9866,train
Q96S96,9867,train
Q9UHF3,9868,train
Q9UHE5,9868,train
P00403,9869,train
P22061,9870,train
O95619,9871,train
Q96E35,9872,train
Q9H8U3,9873,train
Q6NT89,9874,train
Q8WZ82,9875,train
Q9BR10,9876,train
Q9H3H9,9877,train
Q969E4,9877,train
Q6IPX3,9877,train
Q96EI5,9877,train
Q5H9L2,9877,train
O75391,9878,train
Q5JUR7,9879,train
O43809,9880,train
Q13907,9881,train
Q9BXS1,9881,train
Q9NX63,9882,train
P80723,9883,train
P11912,9884,train
P05814,9885,val
F2Z333,9886,val
O75832,9887,test
Q9BZD6,9888,train
O14530,9889,train
Q9BSN7,9890,train
Q9Y2Y6,9891,val
P22352,9892,train
P07203,9892,train
P18283,9892,train
O75715,9892,train
Q7RTV5,9893,train
Q15005,9894,val
P36543,9895,test
Q96A05,9895,test
Q9NRH1,9896,train
Q7Z6K5,9897,val
Q96LL9,9898,train
P22492,9899,train
P16402,9899,train
P16401,9899,train
Q02539,9899,train
P16403,9899,train
P10412,9899,train
Q9Y2Q3,9900,train
Q8N6S5,9901,train
Q8NCR9,9902,val
Q9Y3A3,9903,train
Q9UL25,9904,train
P51148,9904,train
P57729,9905,train
Q13637,9905,train
O14966,9905,train
Q9NRG1,9906,train
P00492,9906,train
P13727,9907,train
Q9Y2Y8,9907,train
O75934,9908,train
O15172,9909,train
P78330,9909,train
O14543,9910,train
A2RU48,9911,train
Q9P016,9912,train
Q5QGT7,9913,train
P52566,9914,train
P52565,9914,train
Q99819,9914,train
Q8TAA5,9915,train
Q9HAV7,9915,train
P09488,9916,train
P46439,9916,train
P21266,9916,train
Q03013,9916,train
P28161,9916,train
O15551,9917,test
P56747,9917,test
P56748,9917,test
O00501,9917,test
O95484,9917,test
P15173,9918,train
Q5VXU3,9919,train
Q9UKJ5,9919,train
Q96MW1,9920,train
Q00688,9921,train
Q8TBE3,9922,val
P30041,9923,train
Q9BVK8,9924,train
Q16890,9925,train
P55327,9925,train
Q96J77,9925,train
Q9NQZ6,9926,train
Q9HBM1,9927,train
Q9Y3Q3,9928,train
Q9Y3B3,9928,train
Q9Y235,9929,train
Q6P587,9930,train
Q9UBT3,9931,train
P02743,9932,train
P02741,9932,train
Q6UWD8,9933,train
Q8N5X7,9934,train
Q9GZQ3,9935,train
Q9BV86,9936,train
Q96CT7,9937,train
O15318,9938,train
Q9BT43,9938,train
O00264,9939,train
O15173,9939,train
Q99720,9940,train
Q9BRT9,9941,train
Q5PR19,9942,train
B3SHH9,9943,train
O00233,9944,val
Q8WUJ0,9945,train
Q9GZX9,9946,train
Q9UBS3,9947,train
Q9BTL4,9948,train
P27144,9949,train
O95848,9950,train
Q9BS40,9951,train
O43633,9952,train
Q9Y3E7,9953,train
Q9Y680,9954,train
P26885,9954,train
Q9NWM8,9954,train
Q8WUX2,9955,test
Q9BUX1,9955,test
Q16763,9956,train
O15217,9957,train
Q7RTV2,9957,train
P09210,9957,train
Q16772,9957,train
P08263,9957,train
A9UHW6,9958,train
P04179,9959,train
Q96E40,9960,train
Q8TBB0,9961,train
Q969K7,9962,train
Q8TAE8,9963,val
Q9H5V9,9964,train
Q9HBJ8,9965,train
P49763,9966,train
Q6UYE1,9967,train
P51157,9968,train
P51159,9969,train
P20336,9969,train
O00194,9969,train
Q8TA86,9970,train
Q13242,9971,train
Q9HCN8,9972,test
Q99470,9972,test
Q9NP50,9973,train
Q9UK41,9974,train
Q5JR98,9975,train
A8MQB3,9976,train
Q8WWG9,9977,train
Q86VG3,9978,train
Q14129,9979,train
Q9BY27,9979,train
P10747,9980,val
Q8NB37,9981,train
A6NCQ9,9982,train
O95707,9983,val
P51809,9984,train
P16035,9985,train
P01033,9985,train
P35625,9985,train
O75446,9986,train
Q9HAJ7,9986,train
Q8IXH6,9987,train
Q9H0Y0,9988,train
O75629,9989,test
Q32NC0,9990,train
Q96FF7,9991,train
Q9H213,9992,train
Q9UKK9,9993,train
Q9BXU9,9994,train
Q86V35,9994,train
P11233,9995,train
P62834,9995,train
O14807,9995,train
Q92963,9995,train
Q99578,9995,train
P62070,9995,train
P10301,9995,train
Q96A58,9995,train
P61224,9995,train
P61225,9995,train
P01116,9995,train
P01112,9995,train
P11234,9995,train
P10114,9995,train
Q9Y3L5,9995,train
P01111,9995,train
Q86UA6,9996,train
Q9Y255,9997,train
P49755,9998,train
Q9Y296,9999,test
Q7Z7N9,10000,train
Q96AQ2,10001,train
Q9BW30,10002,train
O94811,10002,train
Q9ULY5,10003,test
Q9NZZ3,10004,train
Q9UHD4,10005,train
Q8WXB1,10006,val
Q9UBQ5,10007,train
O14668,10008,train
Q96DA2,10009,val
Q8N4Z0,10009,val
Q8WUD1,10010,train
P61106,10010,train
P61019,10010,train
P57735,10010,train
P20338,10010,train
P62491,10010,train
Q15907,10010,train
P61018,10010,train
Q12962,10011,test
Q6PIF2,10012,train
P82930,10013,train
Q07699,10014,train
Q9NY72,10014,train
Q9BSB4,10015,train
Q9NZH6,10016,train
Q96BX8,10017,val
Q7L9L4,10017,val
Q86TA1,10017,val
Q70IA8,10017,val
Q9H8S9,10017,val
Q9BQE9,10018,train
Q8WUZ0,10018,train
Q9NUP1,10019,test
Q9NYX4,10020,train
P62906,10021,train
P0C7T8,10022,train
Q96AJ9,10023,train
Q8TBF4,10024,train
O96004,10025,train
P61296,10025,train
Q587J8,10026,test
Q8WTR2,10027,val
P50238,10028,train
P52943,10028,train
Q6Q6R5,10028,train
P30626,10029,val
P28676,10029,val
Q9P2W1,10030,val
Q9NY12,10031,train
Q99807,10032,train
O43708,10033,train
P26718,10034,train
Q9NXF7,10035,train
Q9BRX5,10036,train
Q6ZTI6,10037,train
Q8N5W9,10037,train
Q96A35,10038,train
Q8IV31,10039,val
Q9P0N5,10040,test
Q96HE8,10040,test
P62826,10041,train
Q96F25,10042,train
Q6P1X6,10043,test
P0CF74,10044,train
P15814,10044,train
P0DOX7,10044,train
P0DOX8,10044,train
P0DOY2,10044,train
P0CG04,10044,train
A0M8Q6,10044,train
P01701,10044,train
B9A064,10044,train
P0DOY3,10044,train
Q8IV50,10045,train
O60487,10046,train
P61020,10047,train
Q9UL26,10047,train
Q969Q5,10047,train
Q13636,10047,train
P20339,10047,train
Q9H0T7,10047,train
P50914,10048,train
Q8N983,10049,train
Q8NDZ9,10050,train
Q587I9,10051,train
O60939,10052,train
O75396,10053,train
Q9BTP7,10054,train
P67870,10055,train
Q99766,10056,train
Q92882,10057,val
Q9Y5N5,10058,val
Q8N565,10059,train
Q96HJ5,10060,train
Q86SE8,10061,train
Q8WVE0,10062,train
P27635,10063,train
Q96L21,10063,train
Q86Y79,10064,train
P30044,10065,train
Q9UKL6,10066,val
Q7RTU1,10067,val
P0C7M8,10068,train
Q96BS2,10069,train
Q96KS9,10070,train
O43731,10071,train
Q5TA50,10072,test
Q9BSH3,10073,train
Q9UGY1,10074,train
O75251,10075,train
Q9UQN3,10076,train
O00559,10077,train
P40337,10078,train
Q6FIF0,10079,train
O76080,10079,train
Q92522,10080,train
Q9NSY2,10081,val
Q6X4U4,10082,train
Q9BQB4,10082,train
Q969F1,10083,train
Q9NVV9,10084,train
Q8NDB6,10085,train
Q8N128,10086,val
O14735,10087,train
Q9Y581,10088,train
P48047,10089,train
Q9BUL8,10090,train
Q9HBJ0,10091,val
P56597,10092,train
O14653,10093,train
Q9NTK1,10094,val
Q16667,10095,train
Q9UMX3,10096,train
Q96GC5,10097,train
Q9BZX4,10098,train
Q9HAT0,10098,train
P23919,10099,test
Q9Y6I8,10100,val
Q2TAM9,10101,train
P05408,10102,train
P05305,10103,train
Q9H944,10104,train
P05231,10105,train
A0A1B0GUA9,10106,train
Q9BW66,10107,test
Q8TAL6,10108,train
Q9GZP4,10109,val
Q969X0,10110,train
Q00765,10111,train
Q96HR9,10111,train
P26373,10112,train
Q96DE0,10113,train
Q9BRJ7,10113,train
P60880,10114,train
O00161,10114,train
Q96AH0,10115,train
Q9BQ15,10115,train
Q13103,10116,test
Q15544,10117,train
A6NLC8,10117,train
Q9UI95,10118,train
O95816,10119,test
O00217,10120,val
Q4VC05,10121,train
Q494R4,10122,test
O75638,10123,train
P78358,10123,train
Q16595,10124,train
P19388,10125,train
P08134,10126,train
P61586,10126,train
P62745,10126,train
O00212,10126,train
Q8NFX7,10127,train
O95857,10128,train
Q12999,10128,train
P82979,10129,train
Q8N0U2,10130,train
Q9NQ31,10131,train
O43402,10132,train
P10966,10133,val
P09211,10134,train
Q86W47,10135,train
Q9BYQ7,10136,train
Q9BYT5,10136,train
Q9BYR9,10136,train
Q9BYQ6,10136,train
Q9BYR5,10136,train
Q9BYQ5,10136,train
Q9BYQ8,10136,train
P61923,10137,train
Q9P299,10137,train
Q6ZRY4,10138,train
Q93062,10138,train
Q9NXJ5,10139,train
Q96DZ7,10140,train
O14925,10141,train
Q9NSA1,10142,train
Q99627,10143,train
Q8TEA8,10144,train
Q9NRN9,10145,train
Q9NZD2,10146,train
O75496,10147,train
Q8TED1,10148,train
P12829,10149,train
P05976,10149,train
P08590,10149,train
P14649,10149,train
P60660,10149,train
O60936,10150,train
Q9H305,10151,train
Q9H0R3,10152,train
Q8N511,10153,train
Q99075,10154,train
Q8N131,10155,train
P62241,10156,test
Q8WUY1,10157,train
Q96MN5,10158,train
Q13158,10159,train
Q86WR0,10160,train
Q9BUE0,10161,test
Q8NHZ7,10162,test
A0A1B0GVZ6,10162,test
Q96FT9,10163,train
P25208,10164,train
P16455,10165,test
Q9BTE0,10166,train
P51965,10167,train
Q969T4,10167,train
Q9Y2X8,10167,train
P61077,10167,train
P51668,10167,train
Q96LR5,10167,train
P62837,10167,train
Q9BRV8,10168,train
Q9BX74,10169,train
Q8TAG6,10170,train
Q96AH8,10171,train
P51149,10171,train
P51151,10171,train
Q9NP90,10171,train
Q8WW59,10172,train
P07766,10173,train
Q96NL8,10174,train
O75508,10175,train
Q567V2,10176,train
Q8WUY8,10177,train
O60682,10178,train
O43680,10178,train
P30043,10179,test
Q96GV9,10180,val
Q96K17,10181,train
P20290,10181,train
Q9NQ50,10182,train
Q9NWU5,10183,train
O43399,10184,train
Q14761,10185,train
P13224,10186,train
Q14197,10187,train
Q13007,10188,train
Q9H081,10189,train
Q96G30,10190,train
Q96HA8,10191,test
Q14919,10192,train
P20827,10193,train
Q01151,10194,train
Q7Z2W9,10195,train
P49720,10196,train
Q6P1K2,10197,train
Q8IYI0,10198,train
Q9BWT6,10199,train
Q96DR4,10200,test
Q86W54,10201,val
Q9BYN8,10202,train
P55789,10203,train
Q9H741,10204,train
Q19T08,10205,train
P41236,10206,train
Q6NXS1,10206,train
Q13257,10207,train
Q9Y5Z4,10208,train
P02511,10209,train
P04792,10209,train
Q9BUH6,10210,val
Q9NV56,10211,train
Q96S19,10212,train
Q9GZP1,10213,train
