accession,cluster_id,split
O60218,8317,test
Q96JD6,8317,test
P52895,8317,test
P17516,8317,test
C9JRZ8,8317,test
P51857,8317,test
P42330,8317,test
Q8WWF6,8318,train
O75190,8318,train
Q9Y5Z6,8319,train
Q5XKR4,8320,train
Q8TD46,8321,train
Q9NQX5,8322,train
Q9H6V9,8323,train
P08574,8324,train
Q6UXA7,8325,train
P43897,8326,train
Q10586,8327,train
Q10587,8327,train
Q16534,8327,train
Q13347,8328,train
Q9BYD6,8329,train
Q96GY0,8330,val
Q5TFG8,8330,val
Q08334,8331,train
P13686,8332,train
O14662,8333,train
Q6PL24,8334,train
Q96KP6,8335,val
Q8WTP8,8336,val
Q96AZ6,8336,val
Q6IAN0,8337,train
Q8N999,8338,train
Q8WWU7,8339,train
P18065,8340,train
Q96F83,8341,train
Q8IUQ4,8342,test
O43255,8342,test
P51665,8343,test
Q9HC07,8344,train
Q8WVE6,8345,train
Q96MH6,8346,val
Q9NY26,8347,train
Q9Y673,8348,train
Q9NUQ9,8349,train
Q9H0Q0,8349,train
P25686,8350,train
Q13516,8351,train
Q6ZVK8,8352,train
O00628,8353,train
P41968,8354,train
Q8NH16,8355,train
Q8NHC8,8355,train
Q8NG97,8355,train
Q8NH03,8355,train
Q8NGX2,8355,train
O15121,8356,train
Q6QHC5,8356,train
Q5PSV4,8357,train
Q9HCU9,8357,train
P51946,8358,train
Q9HA72,8359,train
Q13642,8360,train
Q14192,8360,train
Q13643,8360,train
P08637,8361,train
P31994,8361,train
O75015,8361,train
P31995,8361,train
P12318,8361,train
P55064,8362,train
P55087,8362,train
P29972,8362,train
P41181,8362,train
Q9NUJ7,8363,train
O95847,8364,train
Q9BXS4,8365,train
Q9BW85,8366,train
A8MPS7,8367,test
Q8NCA9,8368,train
P82673,8369,val
P16422,8370,test
P09758,8370,test
Q9Y240,8371,train
Q9H936,8372,train
Q9H1K4,8372,train
P56470,8373,train
Q7Z624,8374,test
Q08722,8375,train
Q9Y5Y7,8376,train
Q96S97,8377,train
Q8N5Y8,8378,train
Q7LFL8,8379,train
Q9H2H0,8379,train
P55735,8380,train
Q9Y388,8381,train
Q9H477,8382,train
Q9BWM7,8383,train
Q9H9B4,8383,train
Q96NB2,8383,train
P78383,8384,train
Q96KB5,8385,train
P24387,8386,train
P58505,8387,train
Q96FV0,8388,val
Q99608,8389,val
P43234,8390,train
P06734,8391,train
Q13630,8392,train
Q9H2L5,8393,train
Q96GD0,8394,train
A6NDG6,8394,train
Q63HM9,8395,train
Q0VAA5,8395,train
Q71RG4,8396,train
Q5T2D2,8397,train
Q1W6H9,8398,test
Q14681,8399,train
Q9NXV2,8399,train
Q8N5Z5,8399,train
P15172,8400,train
Q9BXD5,8401,train
Q96FM1,8402,train
O75821,8403,train
Q8WZ55,8404,train
Q9Y5Y2,8405,test
P53384,8405,test
P32322,8406,train
Q53H96,8406,train
Q96C36,8406,train
Q9Y3S2,8407,train
Q8IW00,8408,train
Q9P2X3,8409,train
Q96QS1,8410,val
Q9HC21,8411,val
Q13155,8412,train
Q6ZQR2,8413,train
P09017,8414,train
P17483,8414,train
Q00056,8414,train
P09016,8414,train
Q6PK18,8415,train
Q8TB37,8416,train
O14626,8417,test
Q9NRG7,8418,train
Q9NRD0,8419,test
Q9P055,8420,train
O43609,8421,train
Q9C004,8421,train
O43597,8421,train
O43610,8421,train
P57060,8422,train
O14734,8423,test
Q96HD9,8424,val
P45381,8424,val
Q99795,8425,train
Q9Y2T6,8426,train
Q8TB03,8427,train
O75452,8428,train
O14756,8428,train
Q9BPW9,8428,train
Q8NEX9,8428,train
Q9Y2S2,8429,train
Q96LL4,8430,train
Q9H7P6,8431,train
Q96QD9,8432,val
Q9Y315,8433,test
P0DN25,8434,train
Q96EU7,8434,train
Q10588,8435,train
P11908,8436,train
P60891,8436,train
P21108,8436,train
Q9Y385,8437,val
Q9H8P0,8438,val
Q16585,8439,train
P59551,8440,train
Q8WVY7,8441,train
P27695,8442,train
Q96J88,8443,val
Q9H1A3,8444,train
Q7L5L3,8445,train
Q8N9F7,8445,train
Q92820,8446,train
O75208,8447,train
Q9H672,8448,train
Q8N1Q1,8449,train
P00915,8449,train
P07451,8449,train
Q9Y2D0,8449,train
P00918,8449,train
P21815,8450,train
P12271,8451,train
P05388,8452,train
Q9H4P4,8453,test
Q14257,8454,train
Q8N8G2,8455,train
P78337,8456,train
O75364,8456,train
Q99697,8456,train
Q86XI6,8457,test
Q9UQK1,8457,test
P63244,8458,train
O75486,8459,train
Q96HF1,8460,val
Q5T4F7,8460,val
Q8N474,8460,val
Q9H2S6,8461,test
P02649,8462,train
Q6J272,8463,train
Q6ZW13,8464,train
O95620,8465,train
P25963,8466,train
O00214,8467,train
Q15012,8468,train
Q86VI4,8468,train
Q9BWQ8,8469,train
Q969X1,8469,train
P53370,8470,train
Q8TE02,8471,train
P59910,8472,train
Q96M95,8473,train
P46736,8474,train
Q9H1D9,8475,train
Q9Y448,8476,train
Q6PF06,8477,train
Q9H6L2,8478,test
Q9Y548,8479,train
Q9BWQ6,8479,train
Q7Z614,8480,val
Q00403,8481,train
Q8IUN9,8482,train
P49918,8483,train
P0C870,8484,train
P09601,8485,train
P30519,8485,train
Q9H2D1,8486,train
Q6IPT4,8487,train
Q8NEJ9,8488,train
Q8WWB5,8489,train
Q5R3K3,8490,train
Q9BRX9,8491,val
Q8TEB9,8492,train
A6NJG2,8493,train
A2RUC4,8494,val
Q8NFV4,8495,train
P12235,8496,train
P05141,8496,train
P12236,8496,train
Q9H0C2,8496,train
Q6PD74,8497,train
Q70Z53,8498,train
Q5SQH8,8499,train
P05198,8500,train
Q9H0W9,8501,train
P10451,8502,test
Q93070,8503,train
Q02978,8504,train
Q9UBX3,8504,train
Q96HY6,8505,train
Q8IY42,8506,train
Q9NXB9,8507,train
A1L3X0,8507,train
Q9BW60,8507,train
Q9NYP7,8507,train
Q9GZR5,8507,train
O14813,8508,train
Q99453,8508,train
Q9Y6E7,8509,train
Q96DB5,8510,train
O95070,8511,test
Q5BJH7,8511,test
Q16836,8512,val
Q14140,8513,train
Q9NSU2,8514,val
Q9H4I8,8515,train
Q96H78,8516,train
Q9BRY0,8517,test
Q96EK4,8518,train
Q9NWD8,8519,val
Q9NT62,8520,train
Q96GK7,8521,val
Q6P2I3,8521,val
Q9BRF8,8522,train
Q14894,8523,train
Q9P287,8524,train
Q8TDX7,8525,train
Q9HC98,8525,train
Q96EZ4,8526,train
Q9UNQ2,8527,train
P47902,8528,train
Q99626,8528,train
O75569,8529,train
Q9Y6I9,8530,val
P04818,8531,train
Q6UXN9,8532,train
Q9Y6J8,8533,train
P08247,8534,train
Q8TBG9,8534,train
Q5VXT5,8534,train
Q16563,8534,train
Q96EQ0,8535,val
O43765,8535,val
P13051,8536,train
O14593,8537,test
Q9H9E1,8537,test
Q96LJ7,8538,train
Q9HC38,8539,train
Q9P127,8540,train
Q8TAX0,8541,train
Q8N2R0,8541,train
O00764,8542,val
P78549,8543,train
Q8NHC7,8544,train
Q53GQ0,8545,test
Q6FI81,8546,val
P22748,8547,train
Q5TBB1,8548,train
Q8NAV1,8549,train
Q96HP4,8550,val
Q96IQ9,8551,train
Q99747,8552,train
Q9UJK0,8553,train
Q9UJJ7,8554,train
Q15628,8555,val
Q12904,8556,train
O14494,8557,val
O14495,8557,val
O43688,8557,val
Q6P2C8,8558,train
Q6TCH7,8559,test
Q9BYD3,8560,train
Q9BV68,8561,train
Q9Y4L5,8561,train
P53007,8562,train
Q9H7M9,8563,val
Q53S58,8564,train
Q86YW5,8565,train
Q641Q3,8566,val
Q9HAB8,8567,train
Q8IXY8,8568,train
P49247,8569,train
Q96CQ1,8570,train
Q6UXL0,8571,test
Q6PJQ5,8572,val
P07306,8573,test
P07307,8573,test
Q9NWW5,8574,train
Q6UWI2,8575,train
Q9UD57,8576,train
Q96AB6,8577,train
O00487,8578,train
Q9NXA8,8579,train
O95159,8580,train
Q9BSV6,8581,train
P18827,8582,train
Q7Z7C8,8583,train
Q16831,8584,train
Q96KN4,8585,train
Q96KN1,8585,train
Q9H9Y4,8586,train
Q9BX67,8587,train
Q9Y2C3,8588,train
Q9H479,8589,train
Q9HA64,8589,train
Q8N5C1,8590,train
Q8NBQ5,8591,train
Q8N3Y7,8591,train
Q7Z5P4,8591,train
O14562,8592,train
Q9H4K1,8593,train
Q96CW6,8594,train
Q8WYR4,8595,test
Q9BT49,8596,test
Q96BW1,8597,val
P55851,8598,train
Q9NRN7,8599,train
Q9HC97,8600,train
A7E2U8,8601,val
P51948,8602,train
Q8NHB7,8603,train
O95158,8604,test
O95861,8605,test
Q12841,8606,train
Q5SW96,8607,test
Q99988,8608,train
Q9NXF8,8609,train
Q9NYG2,8609,train
Q9NZD8,8610,train
Q01534,8611,train
P0CW01,8611,train
Q9UHR5,8612,train
Q9NZ01,8613,train
Q13889,8614,train
Q7L266,8615,val
A6NFT4,8616,train
Q16775,8617,train
O14579,8618,train
Q13287,8619,train
Q9BZQ4,8620,train
Q96AG4,8621,train
Q92890,8622,train
Q9NTX5,8623,train
O43808,8624,val
Q9NP79,8625,train
Q69YZ2,8626,train
Q9NYW0,8627,train
Q9BRL7,8628,val
Q96IW7,8628,val
Q9NUM3,8629,train
Q8N6Q1,8630,train
A8MYB1,8630,train
Q7Z3D4,8631,train
O15165,8632,train
Q969W9,8632,train
Q9UKM9,8633,train
Q86SE5,8633,train
P07910,8633,train
B7ZW38,8633,train
P0DMR1,8633,train
O60812,8633,train
B2RXH8,8633,train
Q9BRJ2,8634,train
Q9H7B2,8635,train
Q86U42,8636,test
P50897,8637,train
Q9BY42,8638,train
Q9NUJ1,8639,train
Q96BJ3,8640,train
Q99848,8641,train
Q6P9H5,8642,train
Q8WWP7,8642,train
Q8IVM0,8643,train
Q96A73,8644,val
P28328,8645,train
Q6BCY4,8646,train
P00387,8646,train
Q9UHQ9,8646,train
Q8N7R0,8647,val
Q9H9S0,8647,val
Q9UJJ9,8648,val
Q14232,8649,train
Q8NDV1,8650,train
Q9H4F1,8650,train
Q15287,8651,train
Q7Z412,8652,val
Q5T653,8653,train
Q96NL1,8654,val
Q9GZS3,8655,val
O75716,8656,train
O95859,8657,train
P24855,8658,train
Q13609,8658,train
Q9Y5I7,8659,val
Q8IWE4,8660,train
Q9NVM6,8661,test
P46108,8662,test
P46109,8662,test
Q9BZM3,8663,train
Q9H079,8664,train
Q569H4,8665,train
Q8NI37,8666,train
P49223,8667,train
P10646,8667,train
Q7Z7J5,8668,train
Q7L190,8668,train
Q8N5C7,8669,test
P50221,8670,train
P50222,8670,train
Q9UBP9,8671,train
Q9NQC8,8672,train
P02686,8673,train
Q8N8R3,8674,train
P35548,8675,train
P28360,8675,train
Q9BRQ3,8676,train
Q9BY49,8677,val
Q99685,8678,train
Q9UNE7,8679,val
P42574,8680,train
P55210,8680,train
Q9UBR2,8681,train
Q9UKJ1,8682,val
Q9UKJ0,8682,val
Q8N0Z8,8683,train
Q8NC24,8684,train
Q63HM1,8685,test
P50876,8686,train
Q7Z419,8686,train
Q9NX52,8687,train
Q92537,8688,val
Q96DC8,8689,train
Q5VYS4,8690,test
P05026,8691,train
Q8N9F0,8692,train
Q969I3,8693,val
A0A0U1RQE8,8693,val
Q8WU03,8693,val
P42126,8694,train
O76061,8695,train
O75840,8696,test
Q99612,8696,test
Q9UMR5,8697,train
P0DMN0,8698,train
O43704,8698,train
P50226,8698,train
O75897,8698,train
O00338,8698,train
P49888,8698,train
P50225,8698,train
P0DMM9,8698,train
P56962,8699,train
P19623,8700,train
P0DME0,8701,val
Q01105,8701,val
Q9NXW9,8702,train
Q63HQ0,8703,train
O75911,8704,train
P49184,8705,train
Q9BU89,8706,train
O75144,8707,train
Q9Y619,8708,train
A6NM36,8709,val
Q9Y314,8710,test
P20941,8711,train
Q13371,8711,train
O43772,8712,train
Q9BVW5,8713,train
Q6GPH4,8714,train
Q8TDQ0,8715,train
O43819,8716,train
O75880,8716,train
Q8N6D5,8717,train
Q9UJA2,8718,train
Q99674,8719,train
Q6P656,8720,val
Q9HAI6,8721,train
Q9BRQ5,8722,train
Q96SN7,8722,train
Q96D31,8722,train
Q9BXY0,8723,train
Q9NZC4,8724,train
Q9H469,8725,train
Q86YI8,8726,train
A8MVS1,8727,train
P0CI00,8727,train
Q6ZN79,8727,train
Q96H79,8728,train
Q15526,8729,train
A8MTL3,8730,test
Q3KQZ1,8731,test
Q68CL5,8732,train
Q6NXT1,8733,train
Q7L4S7,8734,train
O15144,8735,val
P28907,8736,train
Q9BU64,8737,train
Q8NHV1,8738,train
Q8IVV7,8739,train
O95749,8740,train
Q9BQT8,8741,train
Q9NP98,8742,train
P40855,8743,train
Q9NQ48,8744,train
Q9HBL8,8745,train
Q9H9Q4,8746,train
Q9UEE9,8747,train
Q96KX2,8748,train
O95073,8749,train
O75792,8750,train
P35232,8751,train
Q99623,8751,train
Q9H6F2,8752,train
Q9NVV0,8752,train
O95685,8753,train
Q9H7J1,8753,train
Q15493,8754,train
Q92629,8755,val
Q96LD1,8755,val
O75845,8756,train
Q9NVA1,8757,val
Q9Y624,8758,train
Q96M11,8759,train
Q92600,8760,train
Q08708,8761,train
Q9UGN4,8761,train
Q9H4A6,8762,train
Q9H4A5,8762,train
Q9H6K1,8763,val
Q96CA5,8764,test
P25311,8765,test
P20774,8766,train
Q9UH92,8767,train
P50053,8768,train
P54920,8769,train
Q9H115,8769,train
O00560,8770,val
Q9H190,8770,val
Q9NWX6,8771,val
P45378,8772,train
P13805,8772,train
P45379,8772,train
P29372,8773,train
A4D161,8774,train
Q8NBA8,8775,train
Q96CN7,8776,train
Q96AB3,8776,train
P57087,8777,train
P36542,8778,train
Q15274,8779,train
Q14249,8780,train
Q92535,8781,train
A0A1B0GTZ2,8782,train
P0C7I6,8783,train
Q96HH4,8784,train
P46777,8785,val
Q16623,8786,train
Q13277,8786,train
Q12846,8786,train
P61266,8786,train
P32856,8786,train
Q9H1U9,8787,train
Q3SY17,8787,train
P25325,8788,train
Q16762,8788,train
Q9BSH4,8789,train
Q5U3C3,8790,train
Q04323,8791,train
Q9HAV5,8792,test
Q6P1N9,8793,train
Q9NYK6,8794,train
P07992,8795,train
Q15006,8796,test
O14972,8797,train
Q9Y316,8798,train
Q5SQ64,8799,test
Q9NTI7,8800,train
P11836,8801,train
Q99836,8802,train
Q5XG99,8803,train
Q96M98,8804,train
P53004,8805,train
P49069,8806,train
Q9P015,8807,train
Q9Y320,8808,train
Q9H3L0,8809,train
Q9Y399,8810,train
Q9NRD1,8811,train
Q9UK22,8811,train
A6NI79,8812,train
Q6IB77,8813,train
P04233,8814,test
Q8NBV4,8815,train
Q8IY26,8815,train
Q9H400,8816,train
Q9NRY6,8817,val
Q14749,8818,test
Q8NEG2,8819,train
P24385,8820,train
P30279,8820,train
P30281,8820,train
A6NCS6,8821,train
Q92904,8822,test
Q8N4B5,8823,train
Q8N1A0,8824,train
Q9ULZ2,8825,train
Q6UWI4,8826,train
A0PJX4,8826,train
P08865,8827,train
P13726,8828,val
Q5T8R8,8829,train
Q9BQ89,8830,test
Q9NRW4,8831,train
Q9H1R2,8831,train
Q8WXJ9,8832,test
P06748,8833,train
Q5VT99,8834,train
A6NDU8,8835,train
Q6P1S2,8836,train
Q9Y277,8837,train
P45880,8837,train
P21796,8837,train
P49788,8838,train
Q9UL40,8839,train
Q9H898,8839,train
Q86TL2,8840,train
Q8N4C7,8841,val
Q16637,8842,test
O95858,8843,test
H3BS89,8844,train
O95873,8845,train
Q8WXK3,8846,train
Q96DX5,8846,train
Q8N6M0,8847,val
Q9BYG3,8848,test
Q15800,8849,test
Q96E22,8850,val
Q8IZ81,8851,test
P55212,8852,train
Q8NDD1,8853,train
Q96ES7,8854,test
Q9P0G3,8855,train
Q9UBX7,8855,train
Q9Y337,8855,train
P49862,8855,train
Q9UKR3,8855,train
Q9H2R5,8855,train
Q92876,8855,train
P07477,8855,train
O14836,8856,train
P15880,8857,train
Q9P0N9,8858,val
Q6UXB4,8859,train
Q13868,8860,train
Q9NX31,8861,train
A6NIK2,8862,train
Q6ZUT1,8863,train
Q8WY41,8864,train
Q92564,8865,train
Q9BTE7,8865,train
Q7Z5W3,8866,train
A5D6W6,8867,train
P49406,8868,train
Q14165,8869,train
Q99614,8870,train
O43623,8871,train
Q3KNW1,8871,train
O95863,8871,train
Q16635,8872,val
Q9UIY3,8873,test
Q8WVP5,8874,val
O95379,8874,val
Q6P589,8874,val
Q5GJ75,8874,val
Q9H8T0,8875,train
Q8IX29,8876,train
P28845,8877,test
Q9NUI1,8878,train
Q9H019,8879,train
P50135,8880,train
Q9UIV1,8881,train
Q9UFF9,8881,train
Q9H3H3,8882,train
Q96B33,8883,train
Q8WWC4,8884,train
Q9NPE2,8885,train
Q96L15,8886,train
Q86WA6,8887,train
Q5SRE7,8888,val
A6NGB7,8889,train
Q6ZP29,8890,train
Q5SVS4,8891,train
Q9Y365,8892,train
P29084,8893,train
Q9NUL5,8894,val
Q5BJD5,8895,val
Q15024,8896,train
Q5JPI9,8897,train
A6NH11,8898,test
Q8TCQ1,8899,val
Q5T0T0,8899,val
Q96G21,8900,train
P24593,8901,train
P17936,8901,train
P51164,8902,train
Q9NZQ7,8903,train
Q9NWS0,8904,train
P30084,8905,train
P35219,8906,train
O00625,8907,train
Q14135,8908,train
Q6ZTW0,8909,val
Q9UIW0,8910,train
Q99598,8911,train
Q9Y2B4,8912,train
Q9BUV0,8913,val
P18440,8914,train
P11245,8914,train
Q8N7S6,8915,train
Q969X5,8916,train
Q8IUH2,8917,train
P57076,8918,train
P17481,8919,test
P13378,8919,test
P31273,8919,test
Q6PII5,8920,train
Q8TDQ1,8921,val
A8K4G0,8921,val
P46926,8922,train
Q8TDQ7,8922,train
Q7Z6A9,8923,train
P00491,8924,train
Q96HS1,8925,train
O43396,8926,train
Q9HA38,8927,train
Q9BQE6,8928,test
Q96FX7,8929,train
Q9NZ63,8930,val
Q8TC26,8931,train
A1XBS5,8932,train
Q96MP8,8933,test
Q6PHW0,8934,train
Q8N5M1,8935,test
Q6PK04,8936,train
Q15116,8937,train
P30039,8938,train
Q8NCW5,8939,train
Q5SZD4,8940,train
Q5JQC4,8941,train
Q02878,8942,train
B0YJ81,8943,test
Q6Y1H2,8943,test
Q9Y2Y9,8944,val
Q9BXK1,8944,val
Q13886,8944,val
Q53H82,8945,train
P0C7M4,8946,train
Q9BQY4,8946,train
O95456,8947,train
Q13595,8948,test
P62995,8948,test
Q14011,8948,test
Q9H765,8949,test
P05230,8950,val
P09038,8950,val
P33681,8951,train
P29218,8952,train
O14732,8952,train
Q6IPU0,8953,train
Q96F24,8954,train
O75631,8955,train
P24071,8956,train
Q8N5S3,8957,train
Q9GZN7,8958,train
F8VTS6,8959,train
A6NLU0,8959,train
Q6GTX8,8960,train
O75558,8961,train
Q9NX07,8962,train
Q96E09,8963,train
Q7Z309,8963,train
Q9H467,8964,val
A0A0U1RRI6,8965,train
Q7Z7K6,8965,train
Q8N0W5,8966,train
Q93015,8967,train
Q9BPW8,8968,train
O75323,8968,train
P47755,8969,train
P52907,8969,train
O60930,8970,train
P43307,8971,val
P80217,8972,train
P60174,8973,train
Q96Q83,8974,train
P46952,8975,train
P0C7U9,8976,val
P0C2W1,8977,train
Q53TN4,8978,train
Q9UBY8,8979,train
O94760,8980,train
O95865,8980,train
Q56P03,8981,test
Q9BXJ5,8982,train
Q9Y275,8983,train
Q9H9H4,8984,test
Q9NPL8,8985,test
Q9UGB7,8986,train
P49675,8987,train
P07951,8988,train
P67936,8988,train
P09493,8988,train
P06753,8988,train
Q9H2P9,8989,train
Q9ULR0,8990,train
Q8N954,8991,train
Q96EL1,8992,train
O75340,8993,train
Q9UBV8,8993,train
Q8NG50,8994,test
Q8TCB7,8995,test
Q9BR01,8996,train
Q9UHW5,8997,train
Q8TAM6,8998,train
Q8N3Z3,8999,val
O60725,9000,train
P52945,9001,train
Q13126,9002,train
P24863,9003,train
Q99943,9004,train
O15120,9004,train
Q6UWY2,9005,train
P51124,9005,train
P78345,9006,test
P47985,9007,train
P0C7P4,9007,train
Q92956,9008,val
Q86UF1,9009,train
Q4V9L6,9010,train
A6ND91,9011,train
O75712,9012,train
P08034,9012,train
P29033,9012,train
O95452,9012,train
Q719H9,9013,train
Q96SI1,9013,train
Q8WV48,9014,train
Q8IYS5,9015,val
Q8IYJ0,9016,train
Q8N8Q3,9017,test
Q07021,9018,train
Q96QU4,9019,train
A6NGY1,9019,train
Q9NVT9,9020,test
P11086,9021,train
Q9P1C3,9021,train
Q9Y3B9,9022,train
P09012,9023,train
P08579,9023,train
Q96BF3,9024,train
Q7Z7D3,9025,val
Q9Y4U1,9026,test
O60671,9027,train
P84103,9028,train
Q16629,9028,train
Q9BRL6,9028,train
Q01130,9028,train
Q9BR61,9029,train
P10768,9030,train
Q8WX77,9031,train
Q16270,9031,train
P82970,9032,train
P31275,9033,train
Q9Y2D1,9034,train
Q9NPF0,9035,train
Q9BQI9,9036,train
Q96IY1,9037,train
O43709,9038,train
Q9BXJ1,9039,train
Q9BXI9,9039,train
Q9Y272,9040,test
Q96D21,9040,test
P57052,9041,train
P50591,9042,train
P48023,9043,train
P52954,9044,test
Q96S21,9045,train
Q12829,9045,train
P0C0E4,9045,train
P29692,9046,train
P24534,9046,train
P11049,9047,train
Q9Y2V0,9048,test
Q15744,9049,train
Q13268,9050,val
Q9BTZ2,9050,val
Q53HL2,9051,train
Q9UN19,9052,train
Q9Y3A4,9053,train
Q9NSQ0,9053,train
Q9H3N1,9054,test
O43543,9055,train
Q9UJQ1,9056,train
P21912,9057,train
O43247,9058,train
Q96LJ8,9059,train
Q8NC01,9060,train
Q96AQ9,9061,train
Q9HCC6,9062,train
Q14469,9062,train
Q9BWC9,9063,train
O14893,9064,test
O60921,9065,train
Q68D91,9066,train
Q9HAN9,9067,train
Q8IWD4,9068,test
O75474,9069,train
Q92837,9069,train
Q96LR9,9070,train
Q9H2W6,9071,train
Q86U90,9072,train
O00165,9073,train
Q9H8W4,9074,train
Q96S99,9074,train
Q9BQ50,9075,train
Q9UMQ3,9076,train
Q9HBU1,9076,train
Q9BQ75,9077,train
P54709,9078,train
P41217,9079,train
Q6ZTZ1,9080,train
Q9NQ33,9081,train
Q7RTU5,9081,train
Q96CS2,9082,train
P49638,9083,val
Q9H5J8,9084,train
P51674,9085,train
Q13491,9085,train
Q96EF6,9086,train
Q9NX47,9087,train
Q9H2K0,9088,train
Q9BT09,9089,val
Q8N129,9089,val
Q6ZUS5,9090,test
P20645,9091,train
P60201,9092,train
P16152,9093,train
O75828,9093,train
P47756,9094,train
P40306,9095,test
Q99436,9095,test
Q6P2H8,9096,train
P43489,9097,train
O95229,9098,train
Q86T03,9099,train
Q8N4L2,9099,train
P98066,9100,train
Q15404,9101,train
P25942,9102,val
Q9NPC3,9103,test
P27707,9104,train
Q16854,9104,train
Q5T013,9105,train
Q9Y5U4,9106,train
O15503,9106,train
Q16740,9107,train
Q9Y6Z7,9108,train
Q9NQR4,9109,train
Q9GZU7,9110,train
O15194,9110,train
O14595,9110,train
P28074,9111,train
P28062,9111,train
Q13239,9112,train
Q9H6Q3,9112,train
Q6ICL3,9113,train
H3BQB6,9114,train
O43240,9115,train
Q9UKR0,9115,train
Q9UBP6,9116,val
O15400,9117,train
Q86Y82,9117,train
O76038,9118,train
Q9NYZ1,9119,train
Q96ET8,9119,train
Q96B26,9120,train
Q9Y6N1,9121,train
Q96H12,9122,train
Q9NVZ3,9123,train
Q8NC96,9123,train
O94903,9124,train
P62955,9125,train
Q13938,9126,train
Q8WWF8,9126,train
Q8N4C9,9127,val
P19387,9128,train
Q96B21,9129,train
Q9NWC5,9129,train
Q6ZUI0,9130,train
Q5T0D9,9130,train
O14753,9131,train
Q9BRP0,9131,train
A0PK05,9132,train
Q9NQT5,9133,train
A8MTA8,9134,val
Q6ZVX7,9135,train
Q9UBW8,9136,train
Q9H9Q2,9136,train
Q14CZ0,9137,val
P13598,9138,train
Q9H1Y0,9139,train
P15559,9140,train
P16083,9140,train
Q8IWP9,9141,train
Q9BUN5,9141,train
O14618,9142,train
P00441,9142,train
Q8TB68,9143,train
Q9BVX2,9144,train
Q9NUM4,9144,train
Q96A25,9144,train
Q70HW3,9145,train
Q17R31,9146,train
Q8NA92,9147,train
Q9H0E2,9148,train
P48507,9149,train
Q15013,9150,train
Q8N1L9,9151,train
Q9BQ51,9152,train
P78380,9153,train
O95096,9154,train
Q8N4S7,9155,train
Q86UD1,9156,train
Q9UHF1,9157,train
P23025,9158,train
Q96BD6,9159,test
Q96A44,9159,test
P21583,9160,train
Q9NWB6,9161,train
Q8WUB2,9162,train
Q9NTM9,9163,train
Q30167,9164,val
Q30134,9164,val
Q9TQE0,9164,val
P13761,9164,val
P01911,9164,val
Q9GIY3,9164,val
P13760,9164,val
Q95IE3,9164,val
P04229,9164,val
P20039,9164,val
P79483,9164,val
P13762,9164,val
Q30154,9164,val
P01920,9164,val
P05538,9164,val
P13765,9164,val
P04440,9164,val
Q92813,9165,train
A2RU54,9166,val
Q96D96,9167,train
Q96EY5,9168,train
Q5SZI1,9169,train
A1L170,9170,test
O00287,9171,train
O75663,9172,train
Q9BXY4,9173,train
Q2MKA7,9173,train
Q9Y478,9174,train
O43741,9174,train
Q9ULW3,9175,train
Q5RKV6,9176,train
Q96ND0,9177,train
Q6P2I7,9178,test
P01589,9179,train
P31269,9180,test
P31274,9180,test
P17482,9180,test
Q96FW1,9181,test
Q96DC9,9181,test
Q5VZY2,9182,val
Q9H2C2,9183,train
P0C7V0,9184,train
P05937,9185,train
P22676,9185,train
Q8IUW5,9186,train
P32119,9187,train
Q13162,9187,train
P30048,9187,train
Q06830,9187,train
Q8N567,9188,train
Q8N2U9,9189,val
Q92530,9190,val
Q9Y5M8,9191,test
Q6URK8,9192,train
Q8IY95,9193,train
Q9BUJ0,9194,test
Q96IU4,9194,test
Q8TAY7,9195,train
P01583,9196,train
Q14773,9197,train
P21964,9198,train
Q9NPJ6,9199,train
Q9H008,9200,test
Q9H0R4,9200,test
Q8NET5,9201,train
P08861,9202,val
P09093,9202,val
Q9BQI4,9203,train
Q14493,9204,test
P15927,9205,train
Q9NQ88,9206,train
A5PLL7,9207,train
P17947,9208,test
Q53HV7,9209,train
Q9Y5X0,9210,train
Q9Y5W9,9210,train
Q8NG11,9211,train
Q96FV3,9211,train
P62079,9211,train
Q3YBM2,9212,train
O00124,9213,train
Q96SZ5,9214,train
Q99967,9215,train
Q9BPX1,9216,train
Q6IQ19,9217,train
Q9Y2W7,9218,train
Q9NZI2,9218,train
Q9NS61,9218,train
Q6PIL6,9218,train
O95760,9219,train
P20719,9220,train
P09067,9220,train
P09630,9220,train
Q00444,9220,train
Q03014,9221,val
O95297,9222,train
Q96K30,9223,val
Q96G27,9224,train
O15260,9225,train
Q5VUJ9,9226,test
Q8WUU5,9227,train
Q9BS16,9228,train
P49716,9229,test
O95639,9230,val
P01584,9231,train
A8MTZ7,9232,train
Q9BRJ9,9233,train
Q7L2Z9,9234,train
Q99618,9235,train
P53701,9236,test
P39687,9237,train
Q9BTT0,9237,train
Q92688,9237,train
O43423,9237,train
O95626,9237,train
P78346,9238,train
Q8TCF1,9239,train
Q6UXV4,9240,train
P58340,9241,val
Q96D70,9242,train
Q8NC06,9243,val
Q96JC9,9244,train
Q96CJ1,9244,train
Q96G25,9245,train
P0DPI2,9246,train
Q9NXJ0,9247,train
P01210,9248,train
Q96PG2,9249,test
P08246,9250,train
P20160,9250,train
P24158,9250,train
P27701,9251,train
P02647,9252,train
Q9BYD2,9253,train
Q13261,9254,train
Q9Y3V2,9255,train
Q7L8W6,9256,train
O43736,9257,train
Q9Y287,9257,train
